id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
22357390,Bright & Homely Northcote Terrace House,815771,Loretta And Daniel,,Darebin,-37.76514,144.99072,Entire home/apt,,5,3,2019-01-12,0.04,1,0,0,
22360292,Light apartment in Malvern close to transport,11457699,Nadia,,Stonnington,-37.85921,145.03304,Entire home/apt,,3,0,,,1,0,0,
22360573,Beautiful city apartment private room,70793555,Fiona,,Melbourne,-37.81305,144.95582,Private room,75,1,3,2020-01-26,0.04,29,90,0,
22360905,2 bed 2 bath/Great location/new/wifi+pool+carpark,51108343,Julianne,,Melbourne,-37.82875,144.96746,Entire home/apt,,3,13,2018-04-29,0.16,1,0,0,
22361522,Chasing Skylines—Chic & Contemporary Living,347595664,Alex,,Melbourne,-37.80982,144.94937,Entire home/apt,95,2,91,2024-05-27,1.12,27,326,8,
22361617,Cozy Modern Seaside Apt - Near Restaurants & Bars,35925838,Daniela N Dario,,Port Phillip,-37.84283,144.94539,Entire home/apt,168,2,31,2024-07-28,0.39,1,42,19,
22363870,"Bellbird Guesthouse: 3 bedrms, x1 bath, courtyard",61490324,Michelle,,Stonnington,-37.8558,145.04739,Entire home/apt,315,2,72,2024-05-18,0.88,1,243,7,
22365586,large master room near Melbourne Uni and city,129850335,Xiaotong,,Melbourne,-37.79006,144.95896,Private room,,3,1,2018-02-02,0.01,1,0,0,
22375966,Style and Sunshine in your Richmond Home!,5325171,Matt,,Yarra,-37.82489,144.9997,Entire home/apt,104,2,30,2024-08-13,0.46,1,63,28,
22376353,Large sunny room with lots of plants!,10239551,Emily,,Boroondara,-37.84173,145.07196,Private room,,4,0,,,1,0,0,
22376743,Spacious bedroom in a ground floor Brunswick flat.,163623756,Shakira,,Moreland,-37.76042,144.96416,Private room,,2,18,2020-02-28,0.22,1,0,0,
22377266,Cozy apartment close to City Center,163385556,Andrea,,Yarra,-37.81208,145.01317,Entire home/apt,,2,4,2020-03-08,0.05,1,0,0,
22491171,quirky modern apartment the heart of south yarra,164956312,Melissa,,Stonnington,-37.83795,144.9946,Entire home/apt,,2,4,2018-02-25,0.05,1,0,0,
22491291,Sweet Home ！Close to Clayton Monash Uni & Station！,159935091,Lewis,,Monash,-37.91249,145.10352,Private room,,3,5,2018-03-01,0.06,2,0,0,
22500122,墨尔本大学旁边的二居室，温馨，交通便利 仅限女生,107268147,Wenyi,,Melbourne,-37.80115,144.95356,Private room,,1,0,,,1,0,0,
22504358,Bright Sunny Oasis,133494514,Melbourne Furnished Apartments,,Port Phillip,-37.867081,144.999664,Entire home/apt,117,2,266,2024-08-26,3.29,41,311,27,
22507405,Warburton Arch House - Grand Designs Australia,109394287,Tyrone,,Yarra Ranges,-37.74744,145.69065,Entire home/apt,,3,1,2018-10-06,0.01,1,0,0,
22507478,Merri Creek Oasis apartment with private courtyard,5217505,Amy,,Darebin,-37.77863,144.99028,Entire home/apt,,3,3,2018-03-14,0.04,1,0,0,
22509810,WeMeet@Melbourne Center✔️Cozy✔️Stylish✔️WiFi✔️-04,121592132,Wemeet,,Melbourne,-37.81096,144.95981,Entire home/apt,123,1,160,2024-07-05,1.98,6,106,36,
22515343,Private Guest Suite in Home away from Home.,51950073,William J,,Cardinia,-38.05344,145.39693,Private room,96,2,43,2024-08-26,0.53,1,79,10,
22516633,Large Bright 4 Bdrm Southbank apt,5138361,Bronnie And Neil,,Melbourne,-37.82683,144.96819,Entire home/apt,505,2,185,2024-08-23,2.33,8,27,22,
22517083,一个全新高端配置的家-就在kew 城堡边上,16276367,Jennifer,,Boroondara,-37.79382,145.02489,Private room,,2,49,2020-01-26,0.60,2,0,0,
22517528,Golden House,155447383,Huimin,,Greater Dandenong,-37.9599,145.14877,Entire home/apt,138,1,114,2024-08-15,1.43,1,331,17,
22518547,Melbourne Central's Private Apartment,165306047,Jolie,,Melbourne,-37.80765,144.95997,Private room,,2,2,2018-01-25,0.02,1,0,0,
22519051,The Apartment in Port,15655202,Darren & Jennie,,Port Phillip,-37.84429,144.94314,Entire home/apt,,3,2,2018-01-28,0.02,1,0,0,
22520314,Modern 2-bedroom townhouse in Brunswick East,11284385,Ashlee,,Moreland,-37.77875,144.9738,Entire home/apt,,3,1,2018-01-23,0.01,1,0,0,
22520697,Private master bedroom in the heart of fitzroy.,117757819,Laura,,Yarra,-37.79933,144.98352,Private room,,2,1,2018-01-13,0.01,1,0,0,
22521539,1 bed 1 bath in QV + Perfect Location + Free Wifi,160426830,Furnir,,Melbourne,-37.81177,144.96519,Entire home/apt,,1,16,2018-05-05,0.20,3,0,0,
22531813,适合家庭/出差朋友的安静舒适整套公寓entire APT for holiday rental,127259126,Xiaomei,,Kingston,-37.94012,145.13776,Entire home/apt,115,1,154,2024-09-01,1.90,3,355,12,
22534181,South Yarra Delight,103265932,Michael,,Stonnington,-37.84655,145.00091,Entire home/apt,,7,0,,,1,0,0,
22534450,Cozy Apartment,151214528,Kimberly,,Melbourne,-37.80967,144.96586,Private room,,4,2,2018-02-20,0.02,1,0,0,
22534856,Modern Beautiful Private Room in Brunswick East,33891422,Chloe,,Moreland,-37.77589,144.97285,Private room,,30,4,2018-02-25,0.05,1,0,0,
22535322,Close toMELBOURNE  stadiums and city,159087603,Aaron,,Stonnington,-37.85611,145.05662,Entire home/apt,,2,0,,,1,0,0,
22536493,Awesome location.,36779666,Luke,,Yarra,-37.81591,145.00708,Entire home/apt,,4,0,,,1,0,0,
22539651,Your 2BR Southbank home WTH STUNNING SKY VIEWS,90384900,Sedra,,Melbourne,-37.82675,144.95888,Entire home/apt,,17,1,2018-01-18,0.01,2,0,0,
22555539,Flinders Luxury Penthouse: Terrace & amazing views,30669289,Lili,,Melbourne,-37.8202,144.95647,Entire home/apt,586,2,28,2022-10-25,0.34,1,306,0,
22556989,Newry lane - Windsor Apartment,121975205,Loren,,Stonnington,-37.85439,145.00086,Entire home/apt,,2,1,2018-01-27,0.01,1,0,0,
22557817,Stylish 2BD 1 BTH Lvl 44 in Melb CBD *WIFI GYM POOL,34619398,Eduardo Luis,,Melbourne,-37.81597,144.95442,Entire home/apt,139,2,327,2024-08-24,4.04,9,296,48,
22569976,Cozy room in Mont Albert,37409556,Bronte,,Whitehorse,-37.81718,145.11297,Private room,,2,16,2018-07-06,0.20,1,0,0,
22570122,Light filled secure Apartment,12143691,Sally,,Boroondara,-37.81447,145.02027,Private room,71,2,120,2024-05-02,1.49,1,79,14,
22572716,Melbourne CBD Awesome view apartment,50775400,Robin,,Melbourne,-37.8061,144.96057,Private room,,2,3,2018-02-04,0.04,1,0,0,
22573226,Spacious room heart of St Kilda,22268557,Ewan,,Port Phillip,-37.85932,144.97558,Private room,,3,1,2018-07-24,0.01,1,0,0,
22573304,Spacious Modern Apartment in the Heart of Fitzroy,165682833,Keoma,,Yarra,-37.800357818603516,144.97811889648438,Entire home/apt,265,2,359,2024-08-17,4.49,1,258,57,
22573941,2Br 2Ba CBD Retreat-Best Location *2 carspaces,102008153,Selina,,Melbourne,-37.80793,144.96111,Entire home/apt,173,1,351,2024-08-31,4.35,11,222,60,
22575278,Modern & Cosy 3 bedrooms Townhouse in Eastern Subu,50409774,Michele & Lung,,Maroondah,-37.82222,145.25062,Entire home/apt,,2,64,2020-06-24,0.80,2,0,0,
22576106,Spacious Penthouse Apartment in East Melbourne,28024122,David,,Melbourne,-37.81156,144.98705,Entire home/apt,430,2,183,2024-06-02,2.27,1,152,24,
22587322,2 Private Rooms 10 minutes from Melbourne Airport,59845433,Serge & Rosie,,Hume,-37.67996,144.87443,Private room,180,1,72,2024-09-01,0.89,5,154,26,
22588486,南岸温馨两室Southbank Private 2 beds apt with parking,162441399,Lydia,,Melbourne,-37.82233,144.96663,Entire home/apt,,3,5,2024-01-21,0.06,1,0,2,
22589190,Quiet and livable apartment in south yarra!,162966886,Xiaoyan,,Stonnington,-37.83657,144.98835,Entire home/apt,,3,0,,,1,0,0,
22591672,Self Contained Tropical Garden Paradise Bungalow,38208373,Ciara,,Bayside,-37.94873,145.0325,Entire home/apt,,3,13,2019-12-07,0.16,1,0,0,
22592291,Toffee,164641406,Thitikorn,,Brimbank,-37.77412,144.81654,Private room,,5,0,,,1,0,0,
22599888,Private room in Melbourne CBD,149771401,Catherine,,Melbourne,-37.80602,144.96291,Private room,,14,0,,,1,0,0,
22601395,近一切的CBD阳光房短租（女生only）,107697737,Zifan,,Melbourne,-37.81151,144.96137,Private room,,15,0,,,1,0,0,
22601558,River View Townhouse at Footscray Park,60717440,Aisha,,Maribyrnong,-37.79603,144.90973,Entire home/apt,,3,81,2023-03-09,1.02,1,0,0,
22601773,Spacious and cozy bedroom with King size bed,128369593,Amelia(YuYu),,Knox,-37.89615,145.23352,Private room,54,2,157,2024-08-10,1.95,5,359,20,
22602691,Richmond apartment for female only,166258476,Yanlin,,Yarra,-37.80984,145.00419,Private room,,200,0,,,1,0,0,
22604420,Brighton East easy Living,12411129,Carmen,,Bayside,-37.91848,145.01525,Private room,,1,25,2021-09-18,0.34,1,0,0,
22604425,BEACH FRONT TOWNHOUSE,36205101,Rosemary,,Frankston,-38.09263,145.12541,Entire home/apt,,2,18,2019-04-22,0.23,1,0,0,
22606183,ESSENDON UNIT,166332063,Vince,,Moonee Valley,-37.75638,144.90973,Private room,,2,4,2018-03-19,0.05,1,0,0,
22614618,Home away from home,164239269,Grace,,Wyndham,-37.86256,144.68781,Private room,,2,0,,,1,0,0,
22616282,Beautiful Ascot Vale home close to Flemington,12487133,Colby,,Moonee Valley,-37.77497,144.91031,Entire home/apt,,2,1,2019-09-28,0.02,1,0,0,
22616308,Massive cozy bedroom!,54835634,Yvonne,,Stonnington,-37.83972,145.01257,Private room,,4,0,,,1,0,0,
22621748,available room in hawthorn east,120650230,Lim,,Boroondara,-37.82232,145.05405,Private room,,1,1,2018-01-16,0.01,1,0,0,
22636144,Comfortable 3 Bedroom Townhouse in Hawthorn East,151026899,Michael,,Boroondara,-37.8459,145.04441,Entire home/apt,400,1,38,2024-02-18,0.65,7,365,2,
22636147,Comfortable 2 Bedroom Apartment,151026899,Michael,,Boroondara,-37.84662,145.04271,Hotel room,265,1,44,2024-08-03,0.56,7,364,6,
22639173,Williamstown Apartment - Lovely in every way !!,148869394,Fleur,,Hobsons Bay,-37.85892,144.88928,Entire home/apt,,120,51,2023-06-08,0.63,1,0,0,
22640844,"The traveller's den - cool, cosy and spacious",91709260,James,,Stonnington,-37.85795,145.01639,Private room,,1,0,,,1,0,0,
22641161,"1bed + study off Chapel St, free private parking",20693954,Caitlin,,Stonnington,-37.85172,144.98499,Entire home/apt,120,14,38,2024-08-03,0.48,1,263,6,
22641331,Private room between CBD and Fitzroy,166722506,Tanzim,,Melbourne,-37.80819,144.9757,Private room,,18,0,,,1,0,0,
22641475,The new comfortable apartment,73245883,Rebecca,,Whitehorse,-37.8186,145.15027,Private room,,2,0,,,1,0,0,
22642327,Luxury in Southbank - Free Parking,33879123,Shao-Ting,,Melbourne,-37.82887,144.96491,Entire home/apt,,1,6,2018-03-26,0.07,1,0,0,
22654362,Private room in a convenient location,48531808,David,,Glen Eira,-37.86813,145.01955,Private room,,1,0,,,2,0,0,
22654547,North-Facing Apartment with Great Balcony & Views,90569391,David,,Melbourne,-37.80965,144.95138,Entire home/apt,,2,8,2019-12-28,0.10,1,0,0,
22655261,Exceptional  room in historic Sea Side  home.,7472510,Marija,,Hobsons Bay,-37.86693,144.90104,Private room,150,2,58,2024-02-19,0.76,2,179,6,
22657431,Hollywood in South Yarra,5369290,Thomas,,Stonnington,-37.83359,144.99207,Private room,,2,2,2018-04-14,0.02,1,0,0,
22657975,"1 bedroom gem, 10 minutes from Australian Open!",46268148,Amanda,,Stonnington,-37.85462,144.99478,Entire home/apt,,4,0,,,1,0,0,
22659322,Old time charm,166753782,Hope,,Whitehorse,-37.81235,145.16502,Private room,,3,4,2018-12-02,0.05,1,0,0,
22659974,"Luxury Dept on Flinders St, shared room",18040840,Cariesa,,Melbourne,-37.81537,144.97183,Shared room,,1,0,,,2,0,0,
22674744,Great townhouse in trendy Richmond,167086454,Luke,,Yarra,-37.82957,144.99686,Entire home/apt,,1,0,,,1,0,0,
22675216,Melbourne city at your doorstep!,10485247,Christina,,Maribyrnong,-37.80148,144.90488,Entire home/apt,,3,0,,,1,0,0,
22676236,Spacious private bedroom in Southbank,79779950,Lili,,Melbourne,-37.82524,144.96359,Private room,,3,0,,,1,0,0,
22678384,Spacious House Amidst Melb Shopping & Restaurants,30818293,Harry,,Stonnington,-37.84437,144.99163,Entire home/apt,,2,1,2018-01-22,0.01,1,0,0,
22679552,Living in the gardens. The great city view!,166306635,Lori,,Port Phillip,-37.83517,144.97315,Entire home/apt,,1,0,,,1,0,0,
22680690,New York inspired apartment in St Kilda,167155881,George,,Port Phillip,-37.85889,144.98179,Entire home/apt,,2,70,2020-02-17,0.87,1,0,0,
22687411,Monumental Views From Modern Melbourne Apartment!,165930406,Christopher,,Port Phillip,-37.83797,144.97384,Entire home/apt,,3,45,2019-05-01,0.56,1,0,0,
22691031,旅游胜地墨尔本，温馨如家,167275444,杰,,Wyndham,-37.86327,144.74156,Private room,,1,69,2020-02-29,0.85,1,0,0,
22691687,3 Bedroom Victorian luxury in Lilydale,36098747,Kerry,,Yarra Ranges,-37.75224,145.36707,Entire home/apt,571,2,29,2024-03-31,0.38,5,283,6,
22693000,Stunning / good location,58844244,Sean,,Melbourne,-37.81334,144.95448,Private room,,7,1,2018-01-14,0.01,1,0,0,
22693951,2 Bedroom Victorian Luxury in Lilydale,36098747,Kerry,,Yarra Ranges,-37.75272,145.36725,Entire home/apt,475,2,6,2023-02-23,0.08,5,283,0,
22706988,Walk to the city~Trams out front~Personal bathroom,167467348,Mathew,,Melbourne,-37.8014,144.95685,Private room,,4,11,2018-05-26,0.14,1,0,0,
22709008,Beautiful single bedroom near Unimelb(female only),138100743,Xi,,Melbourne,-37.80201,144.9533,Private room,,3,6,2019-02-14,0.07,2,0,0,
22709476,"Melbourne's Best Location,View,Pool,Gym,Spa,WiFi",30988782,Lana And Aki,,Melbourne,-37.82015,144.96697,Entire home/apt,173,2,45,2024-04-22,0.57,1,34,3,
22710571,Yarraville Village | FREE parking | Double 🛏| CATS,1201829,Kayla,,Maribyrnong,-37.81934,144.88871,Private room,,1,28,2020-02-15,0.36,1,0,0,
22711080,Indoor Sanctuary in Prime Location,5090595,Rovena,,Port Phillip,-37.84201,144.97542,Private room,,3,0,,,1,0,0,
22716734,Old School Cottage,167591631,Erin,,Yarra Ranges,-37.81041,145.45294,Entire home/apt,,1,40,2019-08-31,0.50,1,0,0,
22720833,Spectacular Sunsets: BestView St Kilda,2599849,Duncan And Es,,Port Phillip,-37.85925,144.97871,Entire home/apt,194,3,39,2024-05-04,0.51,1,163,4,
22721309,Fantastic room and house. Home away from home,167657636,Anita,,Kingston,-38.04192,145.13241,Private room,80,1,32,2024-08-02,0.42,1,36,14,
22721441,墨尔本市中心最好的公寓波浪楼，带独立卫生间的卧室,157472667,Rachel,,Melbourne,-37.80879,144.96566,Private room,,1,0,,,1,0,0,
22721596,House in Heidelberg (home next to hospitals),167661301,Kathy,,Banyule,-37.75497,145.0583,Entire home/apt,266,1,23,2019-10-06,0.29,1,323,0,
23064088,Villa Sophia,171217741,Soumah,,Yarra Ranges,-37.69494,145.48904,Entire home/apt,929,2,57,2024-08-06,0.72,5,314,7,
23064594,Hudson Sea View 1Bedroom Apt CBD Southern Cross #3,108813610,Full Home Short Stay,,Melbourne,-37.81558,144.95308,Entire home/apt,130,2,153,2024-08-18,1.91,14,144,8,
23065457,"Elegant, chic yet quiet inner city apt.",3555107,Dawn,,Stonnington,-37.84314,145.0077,Entire home/apt,,2,3,2018-03-04,0.04,1,0,0,
23069274,Tiny Home Farm Stay Converted Cosy Container,62077033,Kathleen,,Cardinia,-37.92948,145.41045,Entire home/apt,135,1,320,2024-08-24,4.20,1,72,56,
23077552,Relaxing Ridgetop Retreat,60452874,Nicole,,Nillumbik,-37.65432,145.34083,Entire home/apt,,2,17,2019-11-04,0.22,1,0,0,
23080583,"CBD 2Bdr apartment next to RMIT,Melb U,QVM 人脸楼2房1卫",162893029,Ed,,Melbourne,-37.80503,144.96249,Entire home/apt,,120,14,2018-10-30,0.17,4,0,0,
23082255,A Cottage with a View at Tudor Ridge,171399212,David,,Yarra Ranges,-37.91067,145.41591,Entire home/apt,303,2,110,2024-08-20,1.38,1,298,22,
23082849,The Belong,50094176,Jayson,,Manningham,-37.77904,145.16325,Private room,,3,0,,,1,0,0,
23090401,Architect Designed Collingwood House,7311618,Jessica,,Yarra,-37.79784,144.98978,Entire home/apt,,2,0,,,1,0,0,
23093784,"Modern, cosy, and convenient apartment",128322517,Aufulin,,Melbourne,-37.81324,144.94065,Entire home/apt,,1,3,2018-02-14,0.04,1,0,0,
23095688,Dandenong North delight (ladies & couples only),171549808,Janeece,,Greater Dandenong,-37.95505,145.21912,Private room,65,1,69,2024-06-11,0.87,1,365,10,
22377310,Premium South Yarra Apartment with Hot Tub & Pool,115078750,James,,Stonnington,-37.8383,144.9973,Entire home/apt,,1,2,2018-12-26,0.03,1,0,0,
22378585,Garden bungalow,63049244,Robert,,Banyule,-37.76124,145.05976,Entire home/apt,127,2,192,2024-08-18,2.37,1,359,15,
22379706,CBD 3Mins to Station FREE(TRAM/POOL/GYM/SPA),9198367,Nest-Apartments,,Melbourne,-37.81658,144.95342,Entire home/apt,113,2,56,2024-01-01,0.69,37,140,4,
22379927,CBD 3 mins Walk to Station 3 Bedroom 2 Bathroom,9198367,Nest-Apartments,,Melbourne,-37.81649,144.95466,Entire home/apt,188,2,150,2024-07-24,1.89,37,172,12,
22380867,Cozy studio with kitchenette & bathroom,33488611,Michael,,Hobsons Bay,-37.84318,144.87998,Entire home/apt,250,2,35,2023-04-02,0.43,1,178,0,
22381709,Cosy and central Apt in Melb CBD+skybus!,63861597,Nga,,Melbourne,-37.81597,144.95199,Entire home/apt,120,14,63,2023-04-23,0.78,2,188,0,
22383095,"Luxury apartment: Park/CBD views, roof terrace!",163682870,Christopher,,Port Phillip,-37.83414,144.97308,Entire home/apt,148,14,23,2024-07-21,0.29,1,149,4,
22390215,Beach Side Splendor,62020081,Ayla,,Port Phillip,-37.85995,144.9724,Private room,,1,4,2018-11-04,0.05,2,0,0,
22392155,Spacious apartment  minutes from the CBD,163547135,Melissa,,Port Phillip,-37.83192,144.96927,Entire home/apt,299,2,30,2024-08-26,0.37,1,193,24,
22392519,Cozy Apartment in the Heart of South Melbourne,22599407,Jeremie,,Port Phillip,-37.83444,144.95815,Entire home/apt,264,2,100,2024-08-17,1.30,1,18,15,
22400847,903 Scala,163849212,Greg,,Port Phillip,-37.84771,144.97798,Entire home/apt,,4,1,2018-01-01,0.01,1,0,0,
22401433,Modern Apartment in the heart of St Kilda,89957606,Robert,,Port Phillip,-37.86973,144.98172,Private room,,2,13,2018-07-12,0.16,1,0,0,
22405345,Luxury Treetop Getaway,700436,Sarah And Justin,,Yarra Ranges,-37.88377,145.37951,Entire home/apt,,1,83,2020-03-15,1.02,1,0,0,
22405419,Cozy Spacious Bachelor Unit on Edge of Melb City,163666755,Abel,,Melbourne,-37.80017,144.95408,Entire home/apt,,1,5,2018-02-11,0.06,1,0,0,
22410548,A South Yarra gem - location and heart,52188836,Shae,,Melbourne,-37.83781,144.98395,Entire home/apt,,1,3,2018-01-20,0.04,1,0,0,
22413688,Cosy Single Bedroom In Melbourne CBD,104282388,Mohsen,,Melbourne,-37.80948,144.96069,Private room,,1,24,2020-06-20,0.29,3,0,0,
22419947,Penthouse 3 bdrm amazing views opposite casino,5138361,Bronnie And Neil,,Melbourne,-37.81940841674805,144.9597625732422,Entire home/apt,746,2,162,2024-08-17,1.99,8,48,34,
22420676,Cheap short term accommodation,51373610,Andre,,Monash,-37.91722,145.13829,Private room,,3,0,,,4,0,0,
22421789,Beaumaris Betty,164183525,Elizabeth,,Bayside,-37.97557,145.03611,Entire home/apt,,1,2,2018-01-06,0.02,1,0,0,
22423939,"Laurel House, Private and Peaceful Retreat",160223065,Tibor & Julia,,Whitehorse,-37.82868,145.14446,Entire home/apt,160,4,102,2024-08-20,1.26,2,281,21,
22424427,Cosy Collingwood Entire Townhouse,17979063,Nick,,Yarra,-37.80468,144.99345,Entire home/apt,,2,2,2018-01-21,0.02,1,0,0,
22425452,★ Luxury Apartment with Amazing View ★ GYM︎Pool ★,9481452,Nicolas,,Stonnington,-37.83724,144.99316,Private room,,2,8,2018-10-27,0.10,1,0,0,
22427504,South Yarra penthouse with a view,164248117,Jamie,,Stonnington,-37.84273,144.99795,Private room,200,1,0,,,1,89,0,
22436551,Home sweet home,91197063,Caty,,Melbourne,-37.82937,144.97932,Shared room,,1,1,2018-01-07,0.01,1,0,0,
22438211,Treetops - Explore Yarra Valley & Dandenongs,35290819,Jonathan,,Yarra Ranges,-37.79289,145.35749,Entire home/apt,157,2,202,2024-08-26,2.50,1,184,38,
22440469,"MCG delight (also near Rod Laver, AAMi Park & CBD)",123970015,Wendy,,Melbourne,-37.81731,144.9791,Entire home/apt,191,2,128,2024-07-20,1.60,1,130,24,
22441006,Shred room in the heart of the city,164341591,Jhonathan,,Melbourne,-37.8104,144.97036,Shared room,,25,0,,,1,0,0,
22443600,Luxury cosy high apartment - Close to Crown Casino,86961710,Tony,,Melbourne,-37.82436,144.96195,Entire home/apt,,1,0,,,1,0,0,
22446140,好房,164454905,Dawen,,Boroondara,-37.8324,145.06673,Private room,,1,0,,,1,0,0,
22454313,Large bedroom with ensuite. Close to train station,63963391,Chris,,Hume,-37.69035,144.91766,Private room,,1,1,2018-01-22,0.01,2,0,0,
22454921,Enjoy a beautiful place and amazing views-St kilda,92365319,Pau,,Port Phillip,-37.85375,144.98081,Private room,,2,2,2018-02-17,0.02,1,0,0,
22455690,A spacious and cosy bungalow,24018275,April,,Knox,-37.89514,145.23885,Entire home/apt,88,2,132,2024-08-22,1.64,1,14,30,
22458327,clayton monash大学正对面公寓,107018278,Alex,,Monash,-37.91596,145.13883,Private room,139,1,1,2017-12-30,0.01,1,90,0,
22723573,Private room in NORTHCOTE with Convinient living!!,28139974,Monika,,Darebin,-37.76571,144.99883,Private room,65,2,65,2024-05-27,0.84,1,279,11,
